sinus,bradycardia,tachycardia,brady_episode,increased_hrv,tachy_episode,atrial_flutter,atrial_fibrillation,extrasystoles_bigminy,extrasystoles_frequent,extrasystoles_isolated,extrasystoles_trigeminy,extrasystoles_big_episode,extrasystoles_trig_episode,filename
0.1667581647634506,0.01298339292407036,0.02268045954406261,0.03612091392278671,0.1713347882032394,0.05257226154208183,0.01727481745183468,0.01961525902152061,0.02033497765660286,0.04024471342563629,0.3660430312156677,0.01860586926341057,0.02745508588850498,0.02797630429267883,regular_16.csv
0.7265927791595459,0.03448990732431412,0.01006213016808033,0.01997564360499382,0.01085184048861265,0.02861837111413479,0.01317695993930101,0.008022941648960114,0.01437367312610149,0.008078844286501408,0.09320920705795288,0.01484155189245939,0.009198225103318691,0.008507965132594109,regular_17.csv
0.8163037300109863,0.01149317156523466,0.01611916534602642,0.01118095591664314,0.01486126706004143,0.01428393647074699,0.01115331891924143,0.01251144055277109,0.01258734241127968,0.009895325638353825,0.03266499191522598,0.01201807521283627,0.01188041642308235,0.0130468038842082,regular_18.csv
0.03180387243628502,0.008293886668980122,0.007082009688019753,0.1191681772470474,0.214961439371109,0,0.005955920554697514,0.01444324944168329,0.004855613224208355,0.1265458613634109,0.3757668435573578,0.01062636822462082,0.02402684278786182,0.05646989494562149,regular_19.csv
0.8194955587387085,0.01119646616280079,0.01427154615521431,0.01067594066262245,0.02234222739934921,0.01158794388175011,0.01216371357440948,0.01041229441761971,0.0114953862503171,0.0106202308088541,0.02940330468118191,0.01280458737164736,0.01078415848314762,0.01274670194834471,regular_20.csv
0.8100211024284363,0.01127628237009048,0.01443247590214014,0.01295291632413864,0.01300190202891827,0.01330454740673304,0.01530043315142393,0.01186799351125956,0.01342590153217316,0.01292802486568689,0.03262975066900253,0.01307509001344442,0.010820172727108,0.01496335677802563,regular_21.csv
0.4310182929039001,0.007095308974385262,0.007512387353926897,0.008991861715912819,0.4132634699344635,0.02092407830059528,0.01060951128602028,0.009744910523295404,0.006318111438304186,0.00926330778747797,0.04972004517912865,0.009273093193769457,0.008017711341381073,0.008247989229857922,regular_22.csv
0.2695324718952179,0.008739707991480827,0.01293270941823721,0.01728755049407482,0.1040567234158516,0.05362069606781006,0.009817092679440975,0.01280304696410894,0.00978375319391489,0.02397546730935574,0.4392200708389282,0.0108477994799614,0.01505457516759634,0.01232845522463322,regular_23.csv
0.04640940204262733,0.004816675558686256,0.005862634629011154,0.00782998837530613,0.7282211780548096,0.01404706761240959,0.004314182791858912,0.004045620560646057,0.004529239144176245,0.08305609226226807,0.08549144119024277,0.003831763518974185,0.004592261277139187,0.002952458569779992,regular_24.csv
0.6179745197296143,0.00795951671898365,0.01001708023250103,0.008344772271811962,0.1434069126844406,0.01064327266067266,0.00839000940322876,0.006925591267645359,0.00873965211212635,0.01798954606056213,0.1357989609241486,0.0078750504180789,0.007624445017427206,0.008310661651194096,regular_25.csv
0.4942266643047333,0.007204052060842514,0.007621951401233673,0.01950635202229023,0.2441303879022598,0.02954723127186298,0.009241685271263124,0.00810597650706768,0.007211791817098856,0.01525906659662724,0.1272532194852829,0.008404633030295372,0.01308178994804621,0.00920514576137066,regular_26.csv
0.7690548896789551,0.01060007512569427,0.01352766063064337,0.01044383086264133,0.06547485291957855,0.01309239119291306,0.009966989047825336,0.01313114259392023,0.01190597750246525,0.01116288080811501,0.03808517381548882,0.01059878058731556,0.01107000187039375,0.0118853971362114,regular_27.csv
0.6940074563026428,0.01230667438358068,0.01134440489113331,0.009197498671710491,0.08283646404743195,0.01544370222836733,0.01018185820430517,0.01092480961233377,0.01024271827191114,0.00955834984779358,0.1002778708934784,0.01256343629211187,0.01078928727656603,0.01032552402466536,regular_28.csv
0.6198028326034546,0.01120367739349604,0.01576287671923637,0.01332759484648705,0.01343401987105608,0.02023721300065517,0.02112621627748013,0.01403059903532267,0.01156517677009106,0.02759077586233616,0.1877898424863815,0.01350848190486431,0.01389905996620655,0.01672164909541607,regular_29.csv
0.3104459643363953,0.01171668339520693,0.008860298432409763,0.01949391141533852,0.4997652173042297,0.02511855959892273,0.008768295869231224,0.009977399371564388,0.00531840743497014,0.0111724091693759,0.06558297574520111,0.010058818385005,0.005826796405017376,0.007894360460340977,regular_30.csv
0.2880341112613678,0.008190566673874855,0.05884708091616631,0.01117069181054831,0.1899746507406235,0.02063529379665852,0.01024138275533915,0.01183189731091261,0.007760532200336456,0.02888325043022633,0.3320963978767395,0.007098214235156775,0.01474085636436939,0.01049510389566422,regular_31.csv
0.6785318851470947,0.009232754819095136,0.01216870080679655,0.00972452200949192,0.1253411918878555,0.01140110474079847,0.009237369522452354,0.00935178529471159,0.009552142582833769,0.009587791748344898,0.08786798268556595,0.009605766274034975,0.008836790919303894,0.009560299105942248,regular_32.csv
0.8043091297149658,0.01213626470416784,0.01422353554517031,0.01219340041279793,0.009868764318525791,0.01284553110599518,0.01148685626685619,0.01384436804801226,0.01334527041763067,0.01084857247769833,0.04448851943016052,0.0118317361921072,0.01465441007167101,0.01392368134111166,regular_33.csv
0.8077643513679504,0.01171405613422394,0.01212177518755198,0.01194323785603046,0.01588414423167706,0.01324959564954042,0.01151669677346945,0.01499979011714458,0.01199401915073395,0.008568674325942993,0.04448454827070236,0.01241999678313732,0.01183027494698763,0.01150884572416544,regular_34.csv
0.7352206707000732,0.0113702118396759,0.01574772410094738,0.01075214240700006,0.01685785688459873,0.01748696900904179,0.01415619440376759,0.01135300565510988,0.01311398297548294,0.01303271763026714,0.1047876700758934,0.01302907802164555,0.01029548235237598,0.01279637590050697,regular_35.csv
0.6849001049995422,0.009339670650660992,0.01101599354296923,0.01195557042956352,0.06037360802292824,0.02290692366659641,0.008383084088563919,0.00910972896963358,0.009724028408527374,0.01623439602553844,0.1263052523136139,0.009037913754582403,0.01090543437749147,0.00980825163424015,regular_36.csv
0.5159680247306824,0.007132547441869974,0.0100775146856904,0.01955375820398331,0.1066554486751556,0.03121822327375412,0.006874798331409693,0.008967923931777477,0.008505750447511673,0.02429324015974998,0.226798489689827,0.01027220953255892,0.01326906122267246,0.01041306927800179,regular_37.csv
0.03449002653360367,0.02708196267485619,0.01078847888857126,0.009621808305382729,0.3934160172939301,0.012373311445117,0.006304030306637287,0.007568466011434793,0.01264142990112305,0.2927011847496033,0.1622816473245621,0.0168438870459795,0.003770186332985759,0.01011753268539906,regular_38.csv
0.5781186819076538,0.007862581871449947,0.008842642419040203,0.009747447445988657,0.1817123293876648,0.009573064744472504,0.01053562480956316,0.006385896820574999,0.009248909540474417,0.02133658528327942,0.1282238662242889,0.008240606635808945,0.009283551014959812,0.01088818721473217,regular_39.csv
0.5041011571884155,0.0124309565871954,0.01491802930831909,0.01667788624763489,0.05491017922759056,0.02330386638641357,0.01159606780856848,0.01134329289197922,0.01420362573117018,0.01550544798374176,0.2841631472110748,0.01545743551105261,0.01096476800739765,0.01042408216744661,regular_40.csv
0.7996693849563599,0.01222291588783264,0.01526526175439358,0.01275378838181496,0.01245378609746695,0.01540237013250589,0.01332505140453577,0.01341370213776827,0.01216326374560595,0.01291210297495127,0.04430736973881721,0.01242040935903788,0.01068211439996958,0.01300844829529524,regular_41.csv
0.4169973134994507,0.009356459602713583,0.0117978984490037,0.01237886305898428,0.01528168562799692,0.01582731120288372,0.009781687520444391,0.009000680409371853,0.01016928907483816,0.02768507413566113,0.4257239699363708,0.01205474324524403,0.01222832221537828,0.01171665173023939,regular_42.csv
0.1707937568426132,0.01260057557374239,0.01229528617113829,0.01223287638276815,0.05519453063607216,0.0255126990377903,0.00992064829915762,0.009089072234928608,0.01338805444538593,0.1207922101020813,0.5200931429862976,0.01314931828528643,0.01700379513204098,0.007933997549116611,regular_43.csv
0.7866146564483643,0.01235457230359316,0.01487809792160988,0.01619854941964149,0.01718451268970966,0.01439081691205502,0.01529467571526766,0.01075251586735249,0.01433385070413351,0.01380629930645227,0.04007904604077339,0.01662050373852253,0.01404362544417381,0.01344827469438314,regular_44.csv
0.6952117085456848,0.01144031621515751,0.01171109080314636,0.02234049513936043,0.07315491139888763,0.03176623955368996,0.02064958587288857,0.01575152203440666,0.01577585376799107,0.0165791604667902,0.03951305150985718,0.02091013826429844,0.01359444949775934,0.01160150673240423,regular_45.csv
0.6574134826660156,0.01170169189572334,0.01331487577408552,0.0150662362575531,0.06745588779449463,0.01861651055514812,0.01143313013017178,0.01013138517737389,0.01288860477507114,0.01121100969612598,0.1326010227203369,0.01333466172218323,0.01406755112111568,0.01076385285705328,regular_46.csv
0.1860742568969727,0.00963439978659153,0.01581086590886116,0.01322718989104033,0.1493552476167679,0.02105536684393883,0.007546544075012207,0.01079464703798294,0.01037114579230547,0.08731794357299805,0.4550755620002747,0.01116482820361853,0.01102785207331181,0.01154420152306557,regular_47.csv
0.1248680651187897,0.005878663621842861,0.008529619313776493,0.007556377444416285,0.0705607533454895,0.01096714287996292,0.006970488000661135,0.008226717822253704,0.008373006246984005,0.02211569063365459,0.6958231329917908,0.009235559031367302,0.01177198626101017,0.009122748859226704,regular_48.csv
0.1299241334199905,0.01585659943521023,0.02618995122611523,0.01456124521791935,0.01303665433079004,0.02404429949820042,0.01551792025566101,0.02098663710057735,0.01995503157377243,0.08936234563589096,0.5784106254577637,0.01880363747477531,0.01473186165094376,0.01861900091171265,regular_49.csv
0.7910406589508057,0.01206112373620272,0.01734190061688423,0.01267257425934076,0.01695895940065384,0.01412539090961218,0.01691408827900887,0.01117218658328056,0.01375977974385023,0.01371375937014818,0.03998520225286484,0.01456848438829184,0.01016439124941826,0.01552159525454044,regular_50.csv
0.3620611727237701,0.00786062516272068,0.01104139909148216,0.0093068303540349,0.08311280608177185,0.01669578440487385,0.008025429211556911,0.005931236781179905,0.008078683167696,0.02584769576787949,0.4346582293510437,0.00698059843853116,0.009085586294531822,0.01131394784897566,regular_51.csv
0.5989879369735718,0.0133405989035964,0.01343491300940514,0.01380868535488844,0.00913449004292488,0.01906198263168335,0.01359592378139496,0.01508864853531122,0.01122320163995028,0.01167917903512716,0.2370297461748123,0.01364398282021284,0.01321099139750004,0.0167597234249115,regular_52.csv
0.2956444919109344,0.009330462664365768,0.01245307456701994,0.00955760572105646,0.03170404955744743,0.01689056493341923,0.01045363955199718,0.008624511770904064,0.01318411249667406,0.04412977769970894,0.5120789408683777,0.0102393813431263,0.00981445237994194,0.01589485816657543,regular_53.csv
0.3185703158378601,0.01134420279413462,0.0146021842956543,0.01131686381995678,0.1550023108720779,0.01668315194547176,0.007060461211949587,0.007805959321558475,0.009634927846491337,0.0649469792842865,0.3500737845897675,0.01112466864287853,0.008596649393439293,0.01323756948113441,regular_54.csv
0.3241235017776489,0.0103274267166853,0.008873732760548592,0.01230200566351414,0.1560773402452469,0.01445663627237082,0.009719341993331907,0.007319988682866096,0.00896170362830162,0.02791060507297516,0.3945203423500061,0.009136931970715525,0.01019662991166115,0.006073810160160065,regular_55.csv
0.7898578643798828,0.01260993909090757,0.01565941423177719,0.01258060615509748,0.02493351139128208,0.01366075593978167,0.01449422538280487,0.01147469319403172,0.013789645396173,0.01274180132895708,0.0357760488986969,0.01476336270570755,0.01153543498367071,0.01612266711890697,regular_56.csv
0.8209459781646729,0.01058504078537226,0.0162237323820591,0.01139295101165771,0.01475543063133955,0.01210256945341825,0.01093435473740101,0.01198398321866989,0.01249894592911005,0.008897055871784687,0.03374353423714638,0.01239128597080708,0.009720496833324432,0.01382465194910765,regular_57.csv
0.8164593577384949,0.01158898137509823,0.01354676019400358,0.01229308173060417,0.01282626576721668,0.01266936678439379,0.01030430849641562,0.008780929259955883,0.0124388188123703,0.01232266053557396,0.03834551572799683,0.01286188699305058,0.01350096054375172,0.01206101570278406,regular_58.csv
0.8053704500198364,0.01265129819512367,0.01540003903210163,0.01245512254536152,0.0120722409337759,0.01257377583533525,0.01411658525466919,0.01244618091732264,0.01278778724372387,0.01211888901889324,0.03583590313792229,0.01641551777720451,0.01303543988615274,0.01272082794457674,regular_59.csv
0.7134621143341064,0.01065781433135271,0.01314099133014679,0.01765294186770916,0.09113678336143494,0.03121918439865112,0.0124886566773057,0.01486481353640556,0.01381958276033401,0.0117522981017828,0.02841376326978207,0.01637095771729946,0.0128196245059371,0.01220046170055866,regular_60.csv
0.01135095953941345,0.006855987478047609,0.01109374780207872,0.005390109028667212,0.008005720563232899,0.01212694868445396,0.009312322363257408,0.009019454009830952,0.009667809121310713,0,0.88770592212677,0.01476300600916147,0.006677761673927307,0.008030235767364502,regular_61.csv
0.7943058013916016,0.01062292605638504,0.01599046215415001,0.009968196041882038,0.03366485610604286,0.01180186029523611,0.01014846004545689,0.01111411303281784,0.01080330926924944,0.009002337232232094,0.05131814256310463,0.01088534109294415,0.009178965352475643,0.01119525823742151,regular_62.csv
0.7009446620941162,0.008946355432271957,0.01048222649842501,0.01795175485312939,0.1141412779688835,0.02010223269462585,0.01000336464494467,0.008217227645218372,0.0103574376553297,0.01099112723022699,0.05431714281439781,0.01239957567304373,0.01169169414788485,0.009453939273953438,regular_63.csv
0.7430285215377808,0.01100365165621042,0.01583729684352875,0.01256608497351408,0.08361414819955826,0.0128524312749505,0.01169219892472029,0.0147778308019042,0.01351380255073309,0.01001087762415409,0.0355108417570591,0.01526692043989897,0.009755297563970087,0.01057013589888811,regular_64.csv
0.7748159766197205,0.01140500139445066,0.01435054931789637,0.01140257623046637,0.07022314518690109,0.01413439959287643,0.009266860783100128,0.01066799461841583,0.01014143880456686,0.009110723622143269,0.03651135414838791,0.009603836573660374,0.008732409216463566,0.00963377859443426,regular_65.csv
0.7380518913269043,0.007658140268176794,0.007670880760997534,0.008210322819650173,0.00998652633279562,0.007107346318662167,0.007434993050992489,0.007297907024621964,0.009925248101353644,0.01050492841750383,0.1593596190214157,0.009052378125488758,0.008124766871333122,0.009615001268684864,regular_66.csv
0.4851179420948029,0.008116238750517368,0.01068719010800123,0.0103513291105628,0.06800243258476257,0.01140664517879486,0.01033275667577982,0.006673912983387709,0.009074763394892216,0.04264273121953011,0.3039112985134125,0.009723412804305552,0.01191556733101606,0.01204372849315405,regular_67.csv
0.02460813708603382,0.008275357075035572,0.01538010872900486,0.005635999608784914,0.01144046429544687,0.0124098164960742,0.008558059111237526,0.01311629451811314,0.012320501729846,0.2159596234560013,0.6395884156227112,0.01395005732774734,0.008192467503249645,0.01056467741727829,regular_68.csv
0.006058624945580959,0.005331503693014383,0.01122879609465599,0.006776672787964344,0.005556807387620211,0.00847829319536686,0.008748739957809448,0.009340203367173672,0.008396588265895844,0.1016746684908867,0.806966245174408,0.007222417742013931,0.006715047638863325,0.007505278568714857,regular_69.csv
0.4031911492347717,0.0091698644682765,0.007999875582754612,0.008221734315156937,0.4034475088119507,0.01676966622471809,0.006061095278710127,0.005637645721435547,0.008862421847879887,0.006988517008721828,0.1019864529371262,0.008060242980718613,0.007309961132705212,0.006293868646025658,regular_70.csv
0.7853924036026001,0.01146406773477793,0.01428756397217512,0.009886207059025764,0.0497613213956356,0.01263071876019239,0.01484743878245354,0.01351518835872412,0.01232520397752523,0.008521630428731441,0.03180630132555962,0.01324933208525181,0.01101389341056347,0.01129883620887995,regular_71.csv
0.621285080909729,0.01292673125863075,0.09861435741186142,0.03758656978607178,0.1054713577032089,0,0.008457031100988388,0.01410695910453796,0.01058685593307018,0.01237849239259958,0.03519309684634209,0.01601185649633408,0.01613259315490723,0.01124907564371824,regular_72.csv
0.7384260892868042,0.01023499295115471,0.01245341449975967,0.01175218354910612,0.0125452596694231,0.02188113704323769,0.02382743358612061,0.0174789521843195,0.0173047985881567,0.01287438813596964,0.0661080852150917,0.01940253563225269,0.01291390974074602,0.02279676496982574,regular_73.csv
0.3411854803562164,0.007747821044176817,0.006321054417639971,0.007569937966763973,0.5252799987792969,0.01328569278120995,0.007986249402165413,0.006888689007610083,0.008864632807672024,0.006798350717872381,0.04381641745567322,0.009654740802943708,0.007200945634394884,0.007399991620332003,regular_74.csv
0.0902242586016655,0.004529845435172319,0.008192960172891617,0.007800187449902296,0.03503808379173279,0.03085404634475708,0.004683311097323895,0.004423473030328751,0.007090882863849401,0.04119995608925819,0.7401677370071411,0.006742720492184162,0.009493500925600529,0.009559057652950289,regular_75.csv
0.8229403495788574,0.0133949788287282,0.009439718909561634,0.009928259067237375,0.01580384001135826,0.01148541457951069,0.01177283003926277,0.008763178251683712,0.01319517102092505,0.00861801765859127,0.0385616198182106,0.01258496567606926,0.0113893635571003,0.01212226040661335,regular_76.csv
0.7066171169281006,0.01264869514852762,0.01388220489025116,0.0140919191762805,0.04316646978259087,0.01706409081816673,0.01003733742982149,0.009670034050941467,0.01005751639604568,0.01642218045890331,0.1127553507685661,0.01218132395297289,0.01146004721522331,0.009945728816092014,regular_77.csv
0.7878702282905579,0.009811264462769032,0.01380059774965048,0.01097723282873631,0.04222836717963219,0.01420895475894213,0.01495031826198101,0.01150235254317522,0.01303060352802277,0.01081409864127636,0.03166836127638817,0.01301692891865969,0.01206358522176743,0.01405720412731171,regular_78.csv
0.7805479168891907,0.01386518217623234,0.01224952936172485,0.01281344145536423,0.02057293616235256,0.01935253664851189,0.01284576673060656,0.008901325985789299,0.01348234247416258,0.008636664599180222,0.06112788245081902,0.01591737568378448,0.00967926811426878,0.01000781450420618,regular_79.csv
0.8085185289382935,0.01057315338402987,0.0151857752352953,0.01153119839727879,0.01944782398641109,0.0145925460383296,0.01361283008009195,0.01188852172344923,0.01335271075367928,0.01265675667673349,0.02853990718722343,0.01456846203655005,0.0115869827568531,0.01394482236355543,regular_80.csv
0.4706676006317139,0.0143533181399107,0.02136369235813618,0.0149880638346076,0.01843586005270481,0.02696393057703972,0.01917781494557858,0.01782538369297981,0.01737396046519279,0.07294786721467972,0.2386434376239777,0.01880015805363655,0.02215873822569847,0.02630013041198254,regular_81.csv
0.7194918990135193,0.01092719472944736,0.01200205646455288,0.01545260939747095,0.01076285354793072,0.01465446408838034,0.009826707653701304,0.01075260434299707,0.0118542667478323,0.01185119245201349,0.1365469545125961,0.01100232638418674,0.01195403374731541,0.01292080711573362,regular_82.csv
0.7756512761116028,0.01133449282497168,0.01754710637032986,0.0146688474342227,0.02834927476942539,0.02035043574869633,0.01358495373278856,0.01602261140942574,0.01388136576861143,0.0113621549680829,0.03541703149676323,0.01522589288651943,0.01224274002015591,0.01436175405979156,regular_83.csv
0.8117117881774902,0.01211676280945539,0.01617514528334141,0.01211873907595873,0.01165841240435839,0.01288988906890154,0.01265725865960121,0.01288808230310678,0.01349114626646042,0.01122819911688566,0.03367992490530014,0.01288331393152475,0.01023340038955212,0.01626796647906303,regular_84.csv
0.7033402919769287,0.0109332213178277,0.0135777723044157,0.01289017591625452,0.1244636923074722,0.01384348422288895,0.01014488097280264,0.01147106010466814,0.01134928502142429,0.01122094504535198,0.04160745814442635,0.01044755708426237,0.01165565848350525,0.01305456552654505,regular_85.csv
0.6614487171173096,0.01141031086444855,0.01046754512935877,0.01035148557275534,0.03973018750548363,0.01393632963299751,0.009740062989294527,0.009460084140300752,0.01233186479657888,0.01361592300236225,0.1715422719717026,0.01339636836200953,0.01336277183145285,0.009206047281622888,regular_86.csv
0.2505620121955872,0.005041623488068581,0.005234820768237114,0.01025425642728806,0.6477460861206055,0.01710938662290573,0.003638195106759667,0.005371255800127983,0.005775362718850374,0.005300882272422314,0.02747504599392414,0.006052360404282808,0.005182499997317791,0.005256256088614464,regular_87.csv
0.7940939664840698,0.009891333058476448,0.01183598209172487,0.01480347570031881,0.02445088140666485,0.01879117451608181,0.01327592600136995,0.01366096548736095,0.0148000456392765,0.006775327026844025,0.03466488793492317,0.01652904413640499,0.009787355549633505,0.0166395828127861,regular_88.csv
0.5726459622383118,0.01100315060466528,0.01229343470185995,0.01515045762062073,0.05378767102956772,0.02585522644221783,0.00951837468892336,0.008711392059922218,0.009389448910951614,0.021354915574193,0.2279571145772934,0.01029052119702101,0.01151397358626127,0.01052838750183582,regular_89.csv
0.2234922647476196,0.009153058752417564,0.01871209964156151,0.01700300164520741,0.01848297007381916,0.01932572014629841,0.01445557735860348,0.01397998072206974,0.01243605650961399,0.02750471420586109,0.5939047336578369,0.01330072898417711,0.008606551215052605,0.009642512537539004,regular_90.csv
0.8104034662246704,0.01176964584738016,0.01534849032759666,0.01328022591769695,0.01103172264993191,0.01346201077103615,0.01287441607564688,0.008761555887758732,0.01327854115515947,0.01243861112743616,0.03729189187288284,0.01478035282343626,0.01187481358647346,0.01340425945818424,regular_91.csv
0.6469132304191589,0.009807881899178028,0.01246310118585825,0.007967821322381496,0.2000994235277176,0.009064970538020134,0.009407577104866505,0.01282763108611107,0.009070098400115969,0.009867776185274124,0.04528554528951645,0.00968486536294222,0.007370781153440475,0.0101692620664835,regular_92.csv
0.01779831387102604,0.0035785804502666,0.006422503385692835,0.005486390087753534,0.004695838317275047,0.01212368626147509,0.003830227302387357,0.005358490627259016,0.004286506213247776,0.0681239441037178,0.848135232925415,0.004781970754265785,0.008240070194005966,0.007138241548091173,regular_93.csv
0.04516817256808281,0.006059524603188038,0.008565150201320648,0.005586614832282066,0.005642530974000692,0.01026171538978815,0.005597339477390051,0.007946892641484737,0.007433012593537569,0.01856173016130924,0.8574913144111633,0.007003250066190958,0.006273842416703701,0.008408854715526104,regular_94.csv
0.8115994930267334,0.01186847779899836,0.0137551287189126,0.01245035883039236,0.01267123781144619,0.01230403408408165,0.01833681203424931,0.01059015467762947,0.01462851092219353,0.01114220730960369,0.03237352892756462,0.01544955559074879,0.009268637746572496,0.01356198452413082,regular_95.csv
0.5270057320594788,0.01326227746903896,0.01286744978278875,0.01971911266446114,0.1703123897314072,0.03139984980225563,0.01438234373927116,0.01262608263641596,0.0130101041868329,0.01998571865260601,0.127162367105484,0.01248957961797714,0.01201191358268261,0.0137651227414608,regular_96.csv
0.7094141840934753,0.009907842613756657,0.01139640994369984,0.00833104271441698,0.02570509165525436,0.01227489486336708,0.0102995103225112,0.01128732599318027,0.009965306147933006,0.01004612818360329,0.1543282568454742,0.01000199187546968,0.007847239263355732,0.009194769896566868,regular_97.csv
0.7286006808280945,0.0109949754551053,0.01411227136850357,0.009681605733931065,0.0281901229172945,0.01300876867026091,0.01229952834546566,0.01031402871012688,0.01103846170008183,0.01937586814165115,0.105790376663208,0.01279769651591778,0.01300421543419361,0.01079133525490761,regular_98.csv
0.05372433736920357,0.005616954062134027,0.008768192492425442,0.01254033390432596,0.6726930141448975,0.00969940610229969,0.003448697039857507,0.05523759499192238,0.005868485197424889,0.1251771003007889,0.02992189675569534,0.006358411628752947,0.005755241960287094,0.005190356634557247,regular_99.csv
0.8116216659545898,0.0119264991953969,0.01449826546013355,0.0116095282137394,0.01626596599817276,0.01291426550596952,0.01266911905258894,0.01202781405299902,0.01160458009690046,0.01173692662268877,0.03650009632110596,0.01208196207880974,0.01110877096652985,0.01343461591750383,regular_100.csv
0.7316134572029114,0.009044495411217213,0.01967767626047134,0.01527951657772064,0.05597303807735443,0.02701408416032791,0.01256838440895081,0.0151641545817256,0.00954956654459238,0.01242648437619209,0.05558779463171959,0.01199021749198437,0.0103540513664484,0.01375714689493179,regular_101.csv
0.7978988885879517,0.01214351784437895,0.01677153259515762,0.01358741614967585,0.01057878229767084,0.01608214899897575,0.01393702626228333,0.0128870103508234,0.0180285070091486,0.01184560637921095,0.03437478467822075,0.01522586401551962,0.01142648514360189,0.01521249674260616,regular_102.csv
